ccaa,periodo_origen,periodo_pred,h,ipv_pred,pi_80_low,pi_80_high,pi_95_low,pi_95_high,escenario,ratio_aseq_pred,modelo,fecha_ejecucion,explicacion
"Murcia, Región de",2025Q4,2026Q1,1,176.44,172.98,179.68,171.53,181.78,central_salarios_2pct,1.3631,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q1,1,176.44,172.98,179.68,171.53,181.78,salarios_4pct,1.3112,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q2,2,181.1,177.39,187.62,174.89,189.64,salarios_0pct,1.4556,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q2,2,181.1,177.39,187.62,174.89,189.64,central_salarios_2pct,1.3922,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q2,2,181.1,177.39,187.62,174.89,189.64,salarios_4pct,1.3327,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q3,3,185.76,180.99,194.93,179.03,197.75,salarios_0pct,1.4931,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q3,3,185.76,180.99,194.93,179.03,197.75,central_salarios_2pct,1.4209,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q3,3,185.76,180.99,194.93,179.03,197.75,salarios_4pct,1.3536,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q4,4,190.42,185.39,201.81,182.94,204.82,salarios_0pct,1.5305,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q4,4,190.42,185.39,201.81,182.94,204.82,central_salarios_2pct,1.4494,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2026Q4,4,190.42,185.39,201.81,182.94,204.82,salarios_4pct,1.374,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q1,5,195.08,188.89,211.09,186.44,215.59,salarios_0pct,1.568,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q1,5,195.08,188.89,211.09,186.44,215.59,central_salarios_2pct,1.4775,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q1,5,195.08,188.89,211.09,186.44,215.59,salarios_4pct,1.3939,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q2,6,199.73,195.18,220.74,191.98,227.33,salarios_0pct,1.6054,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q2,6,199.73,195.18,220.74,191.98,227.33,central_salarios_2pct,1.5053,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q2,6,199.73,195.18,220.74,191.98,227.33,salarios_4pct,1.4133,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q3,7,204.39,201.77,227.88,198.67,236.92,salarios_0pct,1.6428,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q3,7,204.39,201.77,227.88,198.67,236.92,central_salarios_2pct,1.5328,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q3,7,204.39,201.77,227.88,198.67,236.92,salarios_4pct,1.4321,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q4,8,209.05,209.84,236.04,203.9,246.59,salarios_0pct,1.6803,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q4,8,209.05,209.84,236.04,203.9,246.59,central_salarios_2pct,1.56,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Murcia, Región de",2025Q4,2027Q4,8,209.05,209.84,236.04,203.9,246.59,salarios_4pct,1.4505,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.66 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q1,1,191.51,187.75,195.02,186.18,197.3,salarios_0pct,1.5088,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q1,1,191.51,187.75,195.02,186.18,197.3,central_salarios_2pct,1.4502,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q1,1,191.51,187.75,195.02,186.18,197.3,salarios_4pct,1.3949,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q2,2,196.27,192.25,203.33,189.54,205.53,salarios_0pct,1.5463,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q2,2,196.27,192.25,203.33,189.54,205.53,central_salarios_2pct,1.4789,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q2,2,196.27,192.25,203.33,189.54,205.53,salarios_4pct,1.4156,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q3,3,201.02,195.86,210.95,193.74,214.0,salarios_0pct,1.5837,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q3,3,201.02,195.86,210.95,193.74,214.0,central_salarios_2pct,1.5072,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q3,3,201.02,195.86,210.95,193.74,214.0,salarios_4pct,1.4358,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q4,4,205.78,200.35,218.1,197.7,221.35,salarios_0pct,1.6212,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q4,4,205.78,200.35,218.1,197.7,221.35,central_salarios_2pct,1.5353,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2026Q4,4,205.78,200.35,218.1,197.7,221.35,salarios_4pct,1.4555,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q1,5,210.54,203.86,227.82,201.22,232.68,salarios_0pct,1.6587,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q1,5,210.54,203.86,227.82,201.22,232.68,central_salarios_2pct,1.563,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q1,5,210.54,203.86,227.82,201.22,232.68,salarios_4pct,1.4746,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q2,6,215.3,210.39,237.94,206.94,245.04,salarios_0pct,1.6962,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q2,6,215.3,210.39,237.94,206.94,245.04,central_salarios_2pct,1.5905,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q2,6,215.3,210.39,237.94,206.94,245.04,salarios_4pct,1.4932,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q3,7,220.05,217.23,245.34,213.89,255.07,salarios_0pct,1.7337,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q3,7,220.05,217.23,245.34,213.89,255.07,central_salarios_2pct,1.6176,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q3,7,220.05,217.23,245.34,213.89,255.07,salarios_4pct,1.5113,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q4,8,224.81,225.65,253.84,219.27,265.18,salarios_0pct,1.7711,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q4,8,224.81,225.65,253.84,219.27,265.18,central_salarios_2pct,1.6444,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
Nacional,2025Q4,2027Q4,8,224.81,225.65,253.84,219.27,265.18,salarios_4pct,1.5289,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.76 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q1,1,171.41,168.05,174.55,166.64,176.6,salarios_0pct,1.3075,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q1,1,171.41,168.05,174.55,166.64,176.6,central_salarios_2pct,1.2568,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q1,1,171.41,168.05,174.55,166.64,176.6,salarios_4pct,1.2089,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q2,2,175.69,172.09,182.01,169.67,183.98,salarios_0pct,1.3402,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q2,2,175.69,172.09,182.01,169.67,183.98,central_salarios_2pct,1.2818,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q2,2,175.69,172.09,182.01,169.67,183.98,salarios_4pct,1.227,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q3,3,179.97,175.35,188.85,173.45,191.59,salarios_0pct,1.3728,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q3,3,179.97,175.35,188.85,173.45,191.59,central_salarios_2pct,1.3065,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q3,3,179.97,175.35,188.85,173.45,191.59,salarios_4pct,1.2446,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q4,4,184.25,179.39,195.27,177.02,198.19,salarios_0pct,1.4055,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q4,4,184.25,179.39,195.27,177.02,198.19,central_salarios_2pct,1.331,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2026Q4,4,184.25,179.39,195.27,177.02,198.19,salarios_4pct,1.2618,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q1,5,188.53,182.55,204.0,180.18,208.36,salarios_0pct,1.4381,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q1,5,188.53,182.55,204.0,180.18,208.36,central_salarios_2pct,1.3552,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q1,5,188.53,182.55,204.0,180.18,208.36,salarios_4pct,1.2785,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q2,6,192.81,188.41,213.08,185.33,219.45,salarios_0pct,1.4708,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q2,6,192.81,188.41,213.08,185.33,219.45,central_salarios_2pct,1.3791,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q2,6,192.81,188.41,213.08,185.33,219.45,salarios_4pct,1.2948,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q3,7,197.09,194.56,219.74,191.57,228.46,salarios_0pct,1.5034,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q3,7,197.09,194.56,219.74,191.57,228.46,central_salarios_2pct,1.4028,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q3,7,197.09,194.56,219.74,191.57,228.46,salarios_4pct,1.3106,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q4,8,201.37,202.12,227.37,196.41,237.53,salarios_0pct,1.5361,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q4,8,201.37,202.12,227.37,196.41,237.53,central_salarios_2pct,1.4262,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Navarra, Comunidad Foral de",2025Q4,2027Q4,8,201.37,202.12,227.37,196.41,237.53,salarios_4pct,1.326,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.28 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q1,1,174.81,171.38,178.02,169.95,180.1,salarios_0pct,1.3744,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q1,1,174.81,171.38,178.02,169.95,180.1,central_salarios_2pct,1.3211,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q1,1,174.81,171.38,178.02,169.95,180.1,salarios_4pct,1.2707,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q2,2,178.98,175.32,185.43,172.85,187.43,salarios_0pct,1.4072,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q2,2,178.98,175.32,185.43,172.85,187.43,central_salarios_2pct,1.3459,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q2,2,178.98,175.32,185.43,172.85,187.43,salarios_4pct,1.2884,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q3,3,183.16,178.46,192.2,176.53,194.98,salarios_0pct,1.4401,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q3,3,183.16,178.46,192.2,176.53,194.98,central_salarios_2pct,1.3705,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q3,3,183.16,178.46,192.2,176.53,194.98,salarios_4pct,1.3056,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q4,4,187.33,182.39,198.54,179.98,201.5,salarios_0pct,1.4729,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q4,4,187.33,182.39,198.54,179.98,201.5,central_salarios_2pct,1.3948,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2026Q4,4,187.33,182.39,198.54,179.98,201.5,salarios_4pct,1.3223,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q1,5,191.5,185.43,207.22,183.03,211.65,salarios_0pct,1.5057,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q1,5,191.5,185.43,207.22,183.03,211.65,central_salarios_2pct,1.4188,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q1,5,191.5,185.43,207.22,183.03,211.65,salarios_4pct,1.3385,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q2,6,195.68,191.22,216.25,188.09,222.72,salarios_0pct,1.5385,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q2,6,195.68,191.22,216.25,188.09,222.72,central_salarios_2pct,1.4426,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q2,6,195.68,191.22,216.25,188.09,222.72,salarios_4pct,1.3544,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q3,7,199.85,197.29,222.82,194.25,231.66,salarios_0pct,1.5713,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q3,7,199.85,197.29,222.82,194.25,231.66,central_salarios_2pct,1.4661,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q3,7,199.85,197.29,222.82,194.25,231.66,salarios_4pct,1.3698,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q4,8,204.02,204.79,230.37,198.99,240.66,salarios_0pct,1.6041,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q4,8,204.02,204.79,230.37,198.99,240.66,central_salarios_2pct,1.4893,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
País Vasco,2025Q4,2027Q4,8,204.02,204.79,230.37,198.99,240.66,salarios_4pct,1.3847,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.17 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q1,1,178.0,174.51,181.27,173.05,183.39,salarios_0pct,1.3903,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q1,1,178.0,174.51,181.27,173.05,183.39,central_salarios_2pct,1.3363,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q1,1,178.0,174.51,181.27,173.05,183.39,salarios_4pct,1.2854,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q2,2,182.74,179.0,189.32,176.48,191.37,salarios_0pct,1.4273,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q2,2,182.74,179.0,189.32,176.48,191.37,central_salarios_2pct,1.3651,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q2,2,182.74,179.0,189.32,176.48,191.37,salarios_4pct,1.3068,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q3,3,187.49,182.67,196.74,180.7,199.59,salarios_0pct,1.4644,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q3,3,187.49,182.67,196.74,180.7,199.59,central_salarios_2pct,1.3936,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q3,3,187.49,182.67,196.74,180.7,199.59,salarios_4pct,1.3276,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
